"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"65530",98274,"col","Yazoo or Moodys Branch",-87.78,31.71,"PRI 1109",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-70.49,35.34,"109",39.65,"bartonian",458,-77.1208,31.453,14
"65550",98294,"col","Gosport Sand",-87.89,31.73,"M 431",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-70.61,35.38,"109",39.65,"bartonian",17461,-77.1208,31.453,14
"65552",98296,"col","Moodys Branch",-87.89,31.51,"M 433",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-70.66,35.17,"109",39.65,"bartonian",17448,-77.1208,31.453,14
"65553",98297,"col","Gosport Sand",-87.89,31.51,"M 434",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-70.66,35.17,"109",39.65,"bartonian",17448,-77.1208,31.453,14
"65557",98301,"col","Gosport Sand",-88.02,31.63,"M 649",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-70.76,35.31,"109",39.65,"bartonian",17462,-77.1208,31.453,14
"65559",98303,"col","Moodys Branch",-88.06,31.54,"M 651",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-70.82,35.23,"109",39.65,"bartonian",17464,-77.1208,31.453,14
"65562",98306,"col","Cook Mountain",-86.48,31.3,"M 654",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-69.27,34.72,"109",39.65,"bartonian",17467,-77.1208,31.453,14
"65566",98310,"col","Cook Mountain",-85.64,31.46," M 655",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-68.38,34.74,"109",39.65,"bartonian",17469,-77.1208,31.453,14
"65589",98333,"col","Gosport Sand",-87.52,31.54,"PRI 104",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65590",98334,"col","Moodys Branch",-87.52,31.54,"PRI 1040",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65591",98335,"col","Moodys Branch",-87.52,31.54,"PRI 1043",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65592",98336,"col","Crockett",-87.52,31.54,"PRI 139",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65599",98355,"col","Lisbon",-87.52,31.54,"PRI 2161",NA,"",52,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65601",98357,"col","Cook Mountain",-87.52,31.54,"M 17",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65602",98358,"col","Cook Mountain",-87.52,31.54,"M 18",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65603",98359,"col","Cook Mountain",-87.55,31.6,"M 426",NA,"",4,"Bartonian","",41.3,38,11845,"gp_mid",-70.29,35.2,"109",39.65,"bartonian",17484,-77.1208,31.453,14
"65604",98360,"col","Gosport Sand",-87.32,31.53,"M 438",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-70.08,35.09,"109",39.65,"bartonian",17485,-77.1208,31.453,14
"65610",98366,"col","Moodys Branch",-87.52,31.54,"M 662",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65613",98369,"col","Cook Mountain",-87.52,31.54,"M 665",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-70.27,35.14,"109",39.65,"bartonian",918,-77.1208,31.453,14
"65629",98386,"col","Moodys Branch",-88.06,31.54,"PRI 1056",NA,"",5,"Bartonian","",41.3,38,11845,"gp_mid",-70.82,35.23,"109",39.65,"bartonian",17464,-77.1208,31.453,14
"65630",98387,"col","Gosport Sand",-88.06,31.54,"M 307",NA,"",5,"Bartonian","",41.3,38,11845,"gp_mid",-70.82,35.23,"109",39.65,"bartonian",17464,-77.1208,31.453,14
"65631",98388,"col","Gosport Sand",-88.06,31.54,"M 308",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-70.82,35.23,"109",39.65,"bartonian",17464,-77.1208,31.453,14
"65686",98453,"col","Cook Mountain",-88.72,31.99,"PRI 2253, 3.5 miles south of Quitman",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-71.4,35.78,"101",39.65,"bartonian",17509,-80.8169,31.7593,14
"65689",98462,"col","Cook Mountain",-88.83,32.17,"PRI 755",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.46,35.98,"101",39.65,"bartonian",337,-80.8169,31.7593,14
"65690",98463,"col","Cook Mountain",-88.71,31.97,"M 129",NA,"",5,"Bartonian","",41.3,38,11845,"gp_mid",-71.39,35.76,"101",39.65,"bartonian",17510,-80.8169,31.7593,14
"65693",98466,"col","Moodys Branch",-90.18,32.3,"PRI 880",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-72.82,36.33,"101",39.65,"bartonian",15622,-80.8169,31.7593,14
"65694",98467,"col","Cook Mountain",-89.11,32.44,"PRI 2747",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.68,36.28,"101",39.65,"bartonian",17512,-80.8169,31.7593,14
"65695",98468,"col","Cook Mountain",-89.03,32.32,"PRI 2760",NA,"",6,"Bartonian","",41.3,38,11845,"gp_mid",-71.62,36.15,"101",39.65,"bartonian",336,-80.8169,31.7593,14
"65696",98469,"col","Cook Mountain",-89.03,32.32,"PRI 748",NA,"",6,"Bartonian","",41.3,38,11845,"gp_mid",-71.62,36.15,"101",39.65,"bartonian",336,-80.8169,31.7593,14
"65698",98471,"col","Cook Mountain",-89.16,32.32,"PRI 770",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.76,36.18,"101",39.65,"bartonian",334,-80.8169,31.7593,14
"65699",98472,"col","Cook Mountain",-89.16,32.32,"PRI 773",NA,"",4,"Bartonian","",41.3,38,11845,"gp_mid",-71.76,36.18,"101",39.65,"bartonian",334,-80.8169,31.7593,14
"65720",98493,"col","Cook Mountain",-88.83,32.17,"M 423",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.46,35.98,"101",39.65,"bartonian",337,-80.8169,31.7593,14
"65722",98495,"col","Cook Mountain",-88.71,31.97,"M 494",NA,"",4,"Bartonian","",41.3,38,11845,"gp_mid",-71.39,35.76,"101",39.65,"bartonian",17510,-80.8169,31.7593,14
"65723",98496,"col","Moodys Branch",-88.7,31.86,"M 495",NA,"",11,"Bartonian","",41.3,38,11845,"gp_mid",-71.4,35.65,"101",39.65,"bartonian",12064,-80.8169,31.7593,14
"65725",98498,"col","Moodys Branch",-88.72,31.86,"M 750",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.42,35.65,"101",39.65,"bartonian",17527,-80.8169,31.7593,14
"65727",98500,"col","Cook Mountain",-88.86,32.1,"M 751",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-71.5,35.91,"101",39.65,"bartonian",15637,-80.8169,31.7593,14
"65728",98501,"col","Cook Mountain",-88.83,32.17,"M 752",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-71.46,35.98,"101",39.65,"bartonian",337,-80.8169,31.7593,14
"65729",98502,"col","Cook Mountain",-88.83,32.17,"M 753",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.46,35.98,"101",39.65,"bartonian",337,-80.8169,31.7593,14
"65732",98505,"col","Gosport Sand",-88.73,32.04,"M 756",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.39,35.83,"101",39.65,"bartonian",328,-80.8169,31.7593,14
"65735",98508,"col","Moodys Branch",-90.18,32.3,"M 133",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-72.82,36.33,"101",39.65,"bartonian",15622,-80.8169,31.7593,14
"65736",98509,"col","Moodys Branch",-90.41,32.85,"M 497",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-72.91,36.91,"101",39.65,"bartonian",16101,-80.8169,31.7593,14
"65737",98510,"col","Moodys Branch",-90.18,32.3,"M 760",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-72.82,36.33,"101",39.65,"bartonian",15622,-80.8169,31.7593,14
"65739",98512,"col","Cook Mountain",-88.16,32.32,"M 761",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-70.74,36.01,"101",39.65,"bartonian",17532,-80.8169,31.7593,14
"65740",98513,"col","Cook Mountain",-89.03,32.51,"M 762",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.58,36.34,"101",39.65,"bartonian",17533,-80.8169,31.7593,14
"65800",98647,"col","Cook Mountain",-92.98,32.36,"M 71",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.69,36.85,"101",39.65,"bartonian",16061,-84.5249,32.0691,14
"65802",98571,"col","Cook Mountain",-89,32,"M 357",NA,"",5,"Bartonian","",41.3,38,11845,"gp_mid",-71.67,35.84,"101",39.65,"bartonian",17557,-80.8169,31.7593,14
"65803",98572,"col","Cook Mountain",-89.11,32.44,"M 763",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-71.68,36.28,"101",39.65,"bartonian",17512,-80.8169,31.7593,14
"65804",98573,"col","McBean",-81.95,33.24,"PRI 1568",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-64.19,35.85,"109",39.65,"bartonian",17558,-73.4362,31.1517,14
"65849",98622,"col","McBean",-82.1,33.31,"M 694",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-64.32,35.94,"109",39.65,"bartonian",17576,-73.4362,31.1517,14
"65857",98630,"col","McBean",-81.9,33.15,"M 695",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-64.16,35.74,"109",39.65,"bartonian",17577,-73.4362,31.1517,14
"65863",98636,"col","Moodys Branch",-85.05,31.61,"M 701",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-67.74,34.78,"109",39.65,"bartonian",17580,-77.1208,31.453,14
"65868",98641,"col","McBean",-82.2,33.45,"M 459",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-64.39,36.09,"109",39.65,"bartonian",17582,-73.4362,31.1517,14
"65872",98645,"col","Cook Mountain",-93.05,32.5,"PRI 2230",NA,"",4,"Bartonian","",41.3,38,11845,"gp_mid",-75.72,37,"101",39.65,"bartonian",17586,-84.5249,32.0691,14
"65874",98648,"col","Cook Mountain",-93.99,32.87,"PRI 2232",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-76.61,37.52,"101",39.65,"bartonian",17588,-84.5249,32.0691,14
"65902",98675,"col","Moodys Branch",-92,32.01,"PRI 923",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-74.76,36.35,"101",39.65,"bartonian",15533,-84.5249,32.0691,14
"65903",98676,"col","Moodys Branch",-92.02,32.04,"M 465",NA,"",14,"Bartonian","",41.3,38,11845,"gp_mid",-74.78,36.38,"101",39.65,"bartonian",15624,-84.5249,32.0691,14
"65915",98688,"col","Moodys Branch",-91.82,31.63,"PRI 886",NA,"",9,"Bartonian","",41.3,38,11845,"gp_mid",-74.66,35.94,"101",39.65,"bartonian",16098,-80.8169,31.7593,14
"65917",98690,"col","Cook Mountain",-93.06,32.79,"M 74",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.66,37.29,"101",39.65,"bartonian",17605,-84.5249,32.0691,14
"65920",98693,"col","",-92.89,31.67,"M 334",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.76,36.16,"101",39.65,"bartonian",15723,-84.5249,32.0691,14
"65921",98694,"col","Moodys Branch",-92.89,31.67,"M 466",NA,"",4,"Bartonian","",41.3,38,11845,"gp_mid",-75.76,36.16,"101",39.65,"bartonian",15723,-84.5249,32.0691,14
"65924",98697,"col","Crockett",-92.72,32.35,"M 469",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.42,36.8,"101",39.65,"bartonian",6071,-84.5249,32.0691,14
"65925",98698,"col","Cook Mountain",-92.72,32.35,"M 470",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.42,36.8,"101",39.65,"bartonian",6071,-84.5249,32.0691,14
"65926",98699,"col","Cook Mountain",-92.57,32.39,"M 892",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.26,36.81,"101",39.65,"bartonian",17607,-84.5249,32.0691,14
"65940",98712,"col","Cook Mountain",-97,30,"M 538",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-80.41,35.18,"101",39.65,"bartonian",17611,-88.5305,29.8933,14
"65941",98713,"col","Crockett",-97.16,30,"M 539",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-80.58,35.2,"101",39.65,"bartonian",17612,-88.5305,29.8933,14
"65954",98726,"col","Stone City",-97.16,30,"M 540",NA,"",4,"Bartonian","",41.3,38,11845,"gp_mid",-80.58,35.2,"101",39.65,"bartonian",17612,-88.5305,29.8933,14
"65957",98729,"col","Cook Mountain",-97.32,30.11,"M 792",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-80.72,35.34,"101",39.65,"bartonian",17624,-88.5305,29.8933,14
"65973",98745,"col","Cook Mountain",-96.32,30.65,"M 201",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-79.56,35.71,"101",39.65,"bartonian",17630,-88.5305,29.8933,14
"65975",98747,"col","Cook Mountain",-96.36,30.86,"M 381",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-79.55,35.92,"101",39.65,"bartonian",17632,-88.5305,29.8933,14
"65976",98748,"col","Stone City",-96.33,30.63,"M 543",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-79.58,35.69,"101",39.65,"bartonian",17633,-88.5305,29.8933,14
"65977",98749,"col","Cook Mountain",-96.36,30.86,"M 544",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-79.55,35.92,"101",39.65,"bartonian",17632,-88.5305,29.8933,14
"65984",98756,"col","Cook Mountain",-96.63,30.5,"M 869",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-79.92,35.61,"101",39.65,"bartonian",17637,-88.5305,29.8933,14
"65985",98757,"col","Crockett",-96.69,30.53,"M 910",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-79.97,35.65,"101",39.65,"bartonian",1186,-88.5305,29.8933,14
"65997",98769,"col","Cook Mountain",-92.64,32.52,"PRI 2229",NA,"",6,"Bartonian","",41.3,38,11845,"gp_mid",-75.29,36.95,"101",39.65,"bartonian",16075,-84.5249,32.0691,14
"65999",98771,"col","",-92.64,32.52,"M 708",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.29,36.95,"101",39.65,"bartonian",16075,-84.5249,32.0691,14
"66015",98786,"col","Cook Mountain",-92.12,32.51,"PRI 735",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-74.76,36.85,"101",39.65,"bartonian",17654,-84.5249,32.0691,14
"66016",98787,"col","Cook Mountain",-92.12,32.51,"PRI 741",NA,"",53,"Bartonian","",41.3,38,11845,"gp_mid",-74.76,36.85,"101",39.65,"bartonian",17654,-84.5249,32.0691,14
"66017",98790,"col","Cook Mountain",-92.08,32.87,"PRI 2236",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-74.64,37.21,"101",39.65,"bartonian",17655,-84.5249,32.0691,14
"66018",98788,"col","Cook Mountain",-92.12,32.5,"PRI 756",NA,"",4,"Bartonian","",41.3,38,11845,"gp_mid",-74.76,36.85,"101",39.65,"bartonian",17656,-84.5249,32.0691,14
"66019",98789,"col","Moodys Branch",-92.12,32.5,"M 66",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-74.76,36.85,"101",39.65,"bartonian",17656,-84.5249,32.0691,14
"66037",98808,"col","Cook Mountain",-95.14,31.8,"M 549",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-78.07,36.65,"101",39.65,"bartonian",17665,-84.5249,32.0691,14
"66061",98832,"col","Cook Mountain",-97.16,30,"M 556",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-80.58,35.2,"101",39.65,"bartonian",17612,-88.5305,29.8933,14
"66062",98833,"col","Cook Mountain",-97.16,30,"M 557",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-80.58,35.2,"101",39.65,"bartonian",17612,-88.5305,29.8933,14
"66066",98837,"col","Crockett",-99.1,28.83,"M 417",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-82.86,34.35,"101",39.65,"bartonian",17676,-88.5305,29.8933,14
"66083",98855,"col","Moodys Branch",-92.49,31.78,"M 467",NA,"",8,"Bartonian","",41.3,38,11845,"gp_mid",-75.32,36.2,"101",39.65,"bartonian",17684,-84.5249,32.0691,14
"66091",98864,"col","Cook Mountain",-95.61,31.27,"M 218",NA,"",6,"Bartonian","",41.3,38,11845,"gp_mid",-78.68,36.21,"101",39.65,"bartonian",15907,-84.5249,32.0691,14
"66092",98865,"col","Cook Mountain",-95.51,31.35,"M 390",NA,"",10,"Bartonian","",41.3,38,11845,"gp_mid",-78.55,36.27,"101",39.65,"bartonian",17687,-84.5249,32.0691,14
"66095",98868,"col","Cook Mountain",-95.46,31.32,"M 567",NA,"",12,"Bartonian","",41.3,38,11845,"gp_mid",-78.51,36.23,"101",39.65,"bartonian",16034,-84.5249,32.0691,14
"66097",98870,"col","Cook Mountain",-95.46,31.32,"M 568",NA,"",9,"Bartonian","",41.3,38,11845,"gp_mid",-78.51,36.23,"101",39.65,"bartonian",16034,-84.5249,32.0691,14
"66098",98871,"col","Crockett",-95.51,31.35,"M 813",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-78.55,36.27,"101",39.65,"bartonian",17687,-84.5249,32.0691,14
"66099",98872,"col","Cook Mountain",-95.46,31.32,"M 814",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-78.51,36.23,"101",39.65,"bartonian",16034,-84.5249,32.0691,14
"66103",98876,"col","Crockett",-95.46,31.32,"M 873",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-78.51,36.23,"101",39.65,"bartonian",16034,-84.5249,32.0691,14
"66111",98883,"col","Cook Mountain",-96.96,30.3,"M 223",NA,"",7,"Bartonian","",41.3,38,11845,"gp_mid",-80.31,35.46,"101",39.65,"bartonian",17693,-88.5305,29.8933,14
"66112",98884,"col","Cook Mountain",-96.82,30.36,"M 225",NA,"",5,"Bartonian","",41.3,38,11845,"gp_mid",-80.15,35.5,"101",39.65,"bartonian",15949,-88.5305,29.8933,14
"66113",98885,"col","Cook Mountain",-96.82,30.36,"M 227",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-80.15,35.5,"101",39.65,"bartonian",15949,-88.5305,29.8933,14
"66114",98886,"col","Cook Mountain",-96.82,30.36,"M 820",NA,"",5,"Bartonian","",41.3,38,11845,"gp_mid",-80.15,35.5,"101",39.65,"bartonian",15949,-88.5305,29.8933,14
"66118",98890,"col","Yegua",-96.96,30.3,"M 573",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-80.31,35.46,"101",39.65,"bartonian",17693,-88.5305,29.8933,14
"66119",98891,"col","Yegua",-96.96,30.3,"M 875",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-80.31,35.46,"101",39.65,"bartonian",17693,-88.5305,29.8933,14
"66122",98894,"col","Cook Mountain",-96.14,31.36,"M 575",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-79.21,36.38,"101",39.65,"bartonian",17696,-88.2453,32.3813,14
"66126",98898,"col","Cook Mountain",-95.98,31.26,"M 822",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-79.06,36.25,"101",39.65,"bartonian",17698,-88.2453,32.3813,14
"66140",98912,"col","Cook Mountain",-93.4,31.61,"M 476",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-76.3,36.19,"101",39.65,"bartonian",17706,-84.5249,32.0691,14
"66142",98914,"col","Cook Mountain",-93.57,31.35,"M 714",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-76.54,35.96,"101",39.65,"bartonian",15569,-84.5249,32.0691,14
"66154",98928,"col","Cook Mountain",-93.57,31.35,"M 893",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-76.54,35.96,"101",39.65,"bartonian",15569,-84.5249,32.0691,14
"66160",98935,"col","Cook Mountain",-92.97,31.76,"St. Maurice RR station on Saline Bayou",NA,"PRI 1039",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.82,36.26,"101",39.65,"bartonian",17713,-84.5249,32.0691,14
"66161",98936,"col","Cook Mountain",-92.64,31.93,"PRI 105",NA,"",7,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66163",98938,"col","Cook Mountain",-92.64,31.93,"PRI 2226",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66164",98939,"col","Cook Mountain",-92.96,31.76,"PRI 1039",NA,"",0,"Bartonian","",41.3,38,11845,"gp_mid",-75.81,36.26,"101",39.65,"bartonian",16095,-84.5249,32.0691,14
"66165",98940,"col","Cook Mountain",-92.96,31.76,"PRI 2227",NA,"",43,"Bartonian","",41.3,38,11845,"gp_mid",-75.81,36.26,"101",39.65,"bartonian",16095,-84.5249,32.0691,14
"66166",98941,"col","Cook Mountain",-92.64,31.93,"PRI 2748",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66167",98942,"col","Cook Mountain",-92.64,31.93,"PRI 2754",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66168",98943,"col","Cook Mountain",-92.64,31.93,"PRI 3",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66169",98944,"col","Cook Mountain",-92.64,31.93,"PRI 759",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66170",98945,"col","Cook Mountain",-92.91,31.85,"M 722",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.74,36.34,"101",39.65,"bartonian",17716,-84.5249,32.0691,14
"66171",98946,"col","Cook Mountain",-92.64,31.93,"M 723",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66172",98947,"col","Cook Mountain",-92.64,31.93,"M 724",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66173",98948,"col","Cook Mountain",-92.64,31.93,"M 725",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66174",98950,"col","Moodys Branch",-92.33,31.82,"M 726",NA,"",3,"Bartonian","",41.3,38,11845,"gp_mid",-75.15,36.21,"101",39.65,"bartonian",16073,-84.5249,32.0691,14
"66175",98951,"col","Cook Mountain",-92.91,31.85,"M 922",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-75.74,36.34,"101",39.65,"bartonian",17716,-84.5249,32.0691,14
"66176",98952,"col","Cook Mountain",-92.64,31.93,"M 95",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66177",98953,"col","Cook Mountain",-92.64,31.93,"M 94",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-75.44,36.37,"101",39.65,"bartonian",17714,-84.5249,32.0691,14
"66197",98973,"col","",-77.04,35.11,"PRI 2141",NA,"",5,"Bartonian","",41.3,38,11845,"gp_mid",-58.78,36.81,"109",39.65,"bartonian",920,-69.4865,33.3456,14
"66198",98974,"col","Gosport Sand",-77.04,35.11,"PRI 764",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-58.78,36.81,"109",39.65,"bartonian",920,-69.4865,33.3456,14
"66199",98975,"col","",-77.04,35.11,"M 143",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-58.78,36.81,"109",39.65,"bartonian",920,-69.4865,33.3456,14
"66200",98976,"col","Castle Hayne",-77.04,35.11,"M 144",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-58.78,36.81,"109",39.65,"bartonian",920,-69.4865,33.3456,14
"66201",98977,"col","Castle Hayne",-77.04,35.11,"M 776",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-58.78,36.81,"109",39.65,"bartonian",920,-69.4865,33.3456,14
"66202",98978,"col","",-77.04,35.11,"M 777",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-58.78,36.81,"109",39.65,"bartonian",920,-69.4865,33.3456,14
"66205",98981,"col","Moodys Branch",-77.83,35.06,"M 779",NA,"",0,"Bartonian","",41.3,38,11845,"gp_mid",-59.57,36.9,"109",39.65,"bartonian",15878,-69.4865,33.3456,14
"66209",98985,"col","Gosport Sand",-78.46,35.65,"M 781",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-60.04,37.59,"109",39.65,"bartonian",17730,-69.4865,33.3456,14
"66210",98986,"col","Santee Limestone",-77.22,35.01,"M 364",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-58.98,36.74,"109",39.65,"bartonian",17731,-69.4865,33.3456,14
"66211",98987,"col","Castle Hayne",-77.9,34.36,"PRI 905, Castle Hayne Prison Quarry",NA,"",5,"Bartonian","",41.3,38,11845,"gp_mid",-59.83,36.22,"109",39.65,"bartonian",949,-69.4865,33.3456,14
"66212",98988,"col","Santee Limestone",-77.94,34.23,"M 867",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-59.91,36.11,"109",39.65,"bartonian",947,-69.4865,33.3456,14
"66213",98989,"col","Castle Hayne",-77.43,34.75,"m 506",NA,"",2,"Bartonian","",41.3,38,11845,"gp_mid",-59.26,36.53,"109",39.65,"bartonian",936,-69.4865,33.3456,14
"66214",98990,"col","Castle Hayne and Santee Limestone",-77.22,35.01,"M 150",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-58.98,36.74,"109",39.65,"bartonian",17731,-69.4865,33.3456,14
"66244",99020,"col","Cook Mountain",-94.66,31.6,"M 598",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-77.61,36.38,"101",39.65,"bartonian",17746,-84.5249,32.0691,14
"66249",99025,"col","Crockett",-96.39,30.9,"M 425",NA,"",1,"Bartonian","",41.3,38,11845,"gp_mid",-79.57,35.96,"101",39.65,"bartonian",15292,-88.5305,29.8933,14
"66250",99026,"col","Cook Mountain",-96.39,30.9,"M 600",NA,"",12,"Bartonian","",41.3,38,11845,"gp_mid",-79.57,35.96,"101",39.65,"bartonian",15292,-88.5305,29.8933,14
"66251",99027,"col","Cook Mountain",-96.39,30.9,"M 601",NA,"",4,"Bartonian","",41.3,38,11845,"gp_mid",-79.57,35.96,"101",39.65,"bartonian",15292,-88.5305,29.8933,14
