"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"28609",46071,"col","Santa Margarita",-119.438889,34.614166,"Stanford Locality (USGS M1217)",NA,"USGS M1217",2,"Tortonian","",11.62,7.246,12283,"gp_mid",-115.61,36.28,"105",9.433
"28825",46297,"col","Purisima",-121.849998,36.916698,"Manresa Beach, north",NA,"UCMP V6969",1,"Tortonian","",11.62,7.246,11877,"gp_mid",-118.06,38.59,"105",9.433
"30024",47621,"col","",43.352501,42.258331,"Tsasri village",NA,"",1,"Tortonian","",11.62,7.246,12757,"gp_mid",43.43,40.38,"511",9.433
"30025",47622,"col","",43.411667,42.255001,"Dzhalaurt village",NA,"",2,"Tortonian","",11.62,7.246,12757,"gp_mid",43.49,40.38,"511",9.433
"30468",48073,"col","",18.135279,47.114166,"Berhida-2",NA,"Bet-2",1,"Tortonian","",11.62,7.246,12865,"gp_mid",19.54,44.77,"308",9.433
"30487",48092,"col","Diest",4.464722,51.193054,"Middelares Hospital Section",NA,"",42,"Tortonian","",11.62,7.246,12873,"gp_mid",5.94,49.64,"315",9.433
"30568",48175,"col","",30.618055,46.644444,"Cherevichnoie, lower layer",NA,"Cherevichnoe, Cherevychne",8,"MN 12","",7.75,7.246,12908,"gp_mid",30.97,45.21,"302",7.498
"30713",48321,"col","",11.223333,48.840279,"Adelschlag",NA,"",2,"Tortonian","",11.62,7.246,12913,"gp_mid",12.39,47.18,"305",9.433
"30714",48322,"col","",11.090833,48.583611,"Pöttmes",NA,"",3,"Tortonian","",11.62,7.246,12913,"gp_mid",12.25,46.92,"305",9.433
"30715",48323,"col","",11.060278,48.549168,"Mandlach",NA,"",2,"Tortonian","",11.62,7.246,12913,"gp_mid",12.22,46.89,"305",9.433
"30716",48324,"col","",12.046111,48.767776,"Altbach",NA,"",1,"Tortonian","",11.62,7.246,12913,"gp_mid",13.18,47.09,"305",9.433
"30825",48446,"col","",27.216667,49.966667,"Gritsev",NA,"Hrytsiv (ukrain. transscript.)",20,"Vallesian","",11.608,8.7,12942,"gp_mid",27.94,47.91,"302",10.154
"30843",48468,"col","",11.938889,49.026943,"Undorf",NA,"",2,"Tortonian","",11.62,7.246,12913,"gp_mid",13.09,47.35,"305",9.433
"30846",48471,"col","",12.028333,48.533054,"Gündlkofen",NA,"",2,"Tortonian","",11.62,7.246,12913,"gp_mid",13.16,46.86,"305",9.433
"30851",48476,"col","",10.469167,48.429722,"Rosshaupten",NA,"",6,"Tortonian","",11.62,7.246,12913,"gp_mid",11.64,46.78,"305",9.433
"30858",48483,"col","",10.406111,48.431946,"Burgau",NA,"",1,"Tortonian","",11.62,7.246,12913,"gp_mid",11.58,46.78,"305",9.433
"31530",49399,"col","",9.110556,39.215279,"Cava Carbone",NA,"Monte della Pace, Tuvumannu",1,"Tortonian","",11.62,7.246,26062,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"31531",49400,"col","",14.236667,37.30389,"Mount Gibliscemi",NA,"",1,"Tortonian","",11.62,7.246,13196,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"31534",49403,"col","Pietra Leccese",18.293056,40.15889,"Melpignano",NA,"",3,"Tortonian","",11.62,7.246,13196,"gp_mid",19.39,37.82,"307",9.433
"31924",49978,"col","Etolonskaya",159,58.416668,"Marine Bivalvia of Etolonskaya Suite in western Kamchatka",NA,"",125,"Tortonian","",11.62,7.246,13418,"gp_mid",157.04,59.7,"485",9.433
"31984",50069,"col","San Mateo",-117.366669,33.200001,"Lawrence Canyon 5",NA,"LACM 4297, V68147",27,"Tortonian","",11.62,7.246,13448,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"32579",50929,"col","",19.683332,47.966667,"Matrozollos",NA,"Mátraszls, Matraszolos",1,"Tortonian","",11.62,7.246,13594,"gp_mid",21.06,45.59,"308",9.433
"33170",51586,"col","",45.903057,-15.711944,"Ile Makamby",NA,"Nosy Makamby, Makamba",47,"Tortonian","",11.62,7.246,15083,"gp_mid",46.19,-18.19,"702",9.433
"33310",51719,"col","Eastover",-76.566666,37.599998,"USGS Loc. 25309 - Urbana Creek [Cobham Bay Mbr, Eastover Fm]",NA,"Kline Loc. 502",4,"Tortonian","",11.62,7.246,13777,"gp_mid",-72.5,38.75,"109",9.433
"33606",52049,"col","Diest",4.486667,51.19389,"Borsbeek",NA,"Fort 3, Borsbeck",9,"Tortonian","",11.62,7.246,16855,"gp_mid",5.96,49.64,"315",9.433
"33607",52050,"col","St Marys",-76.622498,38.422222,"Colony Cliffs",NA,"Queen Anne Landing",4,"Tortonian","",11.62,7.246,12327,"gp_mid",-72.5,39.58,"109",9.433
"33630",52073,"col","Chersonian",31.994722,46.974998,"Nikolaev",NA,"Vernoleninsk, Nikolayev, Nikolajew, Mykolayiv",3,"Tortonian","",11.62,7.246,11981,"gp_mid",32.44,45.11,"302",9.433
"33667",52111,"col","",-9.188056,38.554443,"Adica",NA,"",7,"Tortonian","",11.62,7.246,13982,"gp_mid",-7.88,37.29,"304",9.433
"33730",52169,"col","Gatun",-79.812775,9.353056,"Woodring Loc. 136 - Sabanita [lower Gatun Fm]",NA,"USGS 16912",47,"Tortonian","",11.62,7.246,11306,"gp_mid",-77.54,10.29,"230",9.433
"33731",52170,"col","Gatun",-79.813332,9.353056,"Woodring Loc. 136a - Sabanita [lower Gatun Fm]",NA,"Stanford #2611",67,"Tortonian","",11.62,7.246,11306,"gp_mid",-77.55,10.29,"230",9.433
"33732",52171,"col","Gatun",-79.816666,9.35,"Woodring Loc. 137 - Sabanita [lower Gatun Fm]",NA,"USGS #16911",49,"Tortonian","",11.62,7.246,11306,"gp_mid",-77.55,10.29,"230",9.433
"33733",52172,"col","Gatun",-79.807503,9.346667,"Woodring Loc. 137a - Sabanita [lower Gatun Fm]",NA,"Stanford #2655",42,"Tortonian","",11.62,7.246,11306,"gp_mid",-77.54,10.29,"230",9.433
"33734",52176,"col","Gatun",-79.833336,9.35,"Woodring Loc. 139 - eastern area [middle Gatun Fm]",NA,"USGS #6237",13,"Tortonian","",11.62,7.246,11306,"gp_mid",-77.57,10.29,"230",9.433
"33736",52174,"col","Gatun",-79.833336,9.35,"Woodring loc. 138a [lower Gatun Fm]",NA,"Stanford #2656",89,"Tortonian","",11.62,7.246,11306,"gp_mid",-77.57,10.29,"230",9.433
"33745",52184,"col","Santa Margarita",-122.010696,37.011108,"Glen Canyon Road 1",NA,"UCMP V5805, Taylor Quarry, UCMP V6857, LACM 1779, 3255, USGS M1035, UCMP V69141, UCMP V6200",19,"Tortonian","",11.62,7.246,4384,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"33746",52185,"col","Santa Margarita",-122.004997,36.996387,"De Laveaga Park, UCMP V6200",NA,"De Lavega [sic] Park",9,"Tortonian","",11.62,7.246,6029,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"33763",52201,"col","Santa Margarita",-122.050499,37.071499,"Kaiser Olympia Sand Quarry",NA,"UCMP V6376",2,"Tortonian","",11.62,7.246,6029,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"33764",52202,"col","Santa Margarita",-120.283333,35.450001,"Cammatti Ranch",NA,"",14,"Tortonian","",11.62,7.246,6029,"gp_mid",-116.47,37.12,"105",9.433
"33772",52210,"col","Santa Margarita",-118.818336,35.126667,"Comanche Point",NA,"UCMP 3557, UCMP 3558",10,"Tortonian","",11.62,7.246,6029,"gp_mid",-114.58,37.1,"130",9.433
"33773",52211,"col","Monterey",-120.34333,34.576111,"LACM 3897",NA,"",1,"Tortonian","",11.62,7.246,46226,"gp_mid",-116.53,36.24,"105",9.433
"33774",52212,"col","Fernando",-118.448608,34.400555,"Soledad Canyon",NA,"UCMP 3585",4,"Tortonian","",11.62,7.246,37773,"gp_mid",-114.6,36.06,"105",9.433
"33776",52213,"col","Monterey",-117.713333,33.560833,"Autonetics plan",NA,"LACM 6906J",9,"Tortonian","",11.62,7.246,6029,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"33779",52216,"col","Drakes Bay",-122.999443,37.99361,"Point Reyes",NA,"UCMP V6931, UCMP V6930",10,"Tortonian","",11.62,7.246,6029,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"35603",54124,"col","",16.680555,45.101944,"Knezica",NA,"",1,"Tortonian","",11.62,7.246,14630,"gp_mid",18.05,42.79,"307",9.433
"35604",54125,"col","",17.192499,44.770557,"Sargovac",NA,"Banja Luka",1,"Tortonian","",11.62,7.246,14630,"gp_mid",18.52,42.45,"307",9.433
"35605",54126,"col","",17.916668,44.976944,"Daznica",NA,"Dervente",9,"Tortonian","",11.62,7.246,14630,"gp_mid",19.23,42.64,"307",9.433
"35606",54127,"col","",17.692499,44.849445,"Kalenderovci",NA,"",4,"Tortonian","",11.62,7.246,14630,"gp_mid",19.01,42.52,"307",9.433
"35646",54174,"col","",-9.213056,38.618889,"Foz do Rego",NA,"",1,"Tortonian","",11.62,7.246,14646,"gp_mid",-7.9,37.36,"304",9.433
"35647",54175,"col","",-9.195278,38.58139,"Fonte da Telha",NA,"",1,"Tortonian","",11.62,7.246,14646,"gp_mid",-7.88,37.32,"304",9.433
"35847",55395,"col","St Marys",-76.426109,38.326668,"Drum Point",NA,"Patuxent River mouth",4,"Tortonian","",11.62,7.246,15442,"gp_mid",-72.31,39.47,"109",9.433
"36016",55602,"col","Solimoes",-66.87944,-10.116389,"Rio Acre",NA,"",114,"Tortonian","",11.62,7.246,15018,"gp_mid",-64.57,-9.7,"201",9.433
"36118",55739,"col","Pietra leccese",18.173889,40.353333,"Cavallino Quarry",NA,"",1,"Tortonian","",11.62,7.246,15054,"gp_mid",19.28,38.01,"307",9.433
"36981",56950,"col","Haraichi",138.884995,36.318333,"Annakka",NA,"Annaka",7,"Tortonian","",11.62,7.246,15356,"gp_mid",137.08,35.93,"610",9.433
"37015",56992,"col","Puerto Madryn",-64.271111,-42.579166,"Waypoint 13: Puerto Piramide",NA,"",15,"Tortonian","",11.62,7.246,15369,"gp_mid",-62.85,-42.2,"291",9.433
"37064",57049,"col","Puerto Madryn",-64.2575,-42.619167,"Waypoint 16, Punta Pardeles",NA,"",5,"Tortonian","",11.62,7.246,15369,"gp_mid",-62.84,-42.25,"291",9.433
"37065",57051,"col","Puerto Madryn",-64.253609,-42.619167,"Waypoint 17, Punta Pardeles",NA,"",6,"Tortonian","",11.62,7.246,15369,"gp_mid",-62.83,-42.25,"291",9.433
"37070",57057,"col","Empire",-124.56472,42.834167,"Fossil Point",NA,"Cape Blanco",3,"Tortonian","",11.62,7.246,15406,"gp_mid",-120.42,44.84,"129",9.433
"37126",57112,"col","St Marys",-76.744164,37.148335,"Chestnut Bluffs",NA,"",2,"Tortonian","",11.62,7.246,15562,"gp_mid",-72.71,38.31,"109",9.433
"37138",57128,"col","Empire",-124.178055,43.388332,"Empire",NA,"",1,"Tortonian","",11.62,7.246,15392,"gp_mid",-120.02,45.39,"129",9.433
"37722",57733,"col","Diest",4.433333,51.213333,"Sablesmoyens d'Anvers",NA,"",16,"Tortonian","",11.62,7.246,12761,"gp_mid",5.91,49.66,"315",9.433
"38740",58816,"col","Cercado",-71,19.5,"Cercado de Mao - Bluff No. 2 [Cercado Fm]",NA,"",59,"Tortonian","",11.62,7.246,16689,"gp_mid",-68.75,20.35,"252",9.433
"38741",58817,"col","Cercado",-71,19.5,"Cercado de Mao - Bluff No. 3 [Cercado Fm]",NA,"",160,"Tortonian","",11.62,7.246,16689,"gp_mid",-68.75,20.35,"252",9.433
"38904",58988,"col","Monterey",-120.439445,34.599167,"Great Lakes Carbon Co. quarry",NA,"",1,"Tortonian","",11.62,7.246,16737,"gp_mid",-116.63,36.27,"105",9.433
"38967",59053,"col","Puerto Madryn",-64.333336,-42.25,"Punta San Roman",NA,"",1,"Tortonian","",11.62,7.246,16764,"gp_mid",-62.9,-41.87,"291",9.433
"39067",59156,"col","Santa Margarita",-122.011299,36.994911,"Branciforte Road palisaides",NA,"USGS M1106",1,"Tortonian","",11.62,7.246,16892,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"39068",59157,"col","Santa Margarita",-122.008797,37.006531,"Glen Canyon Road 3",NA,"UCMP V71197",2,"Tortonian","",11.62,7.246,16892,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"39069",59158,"col","Santa Margarita",-122.018097,37.060871,"Scotts Valley",NA,"USGS M1037; Scott Valley",2,"Tortonian","",11.62,7.246,12283,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"39070",59159,"col","Santa Margarita",-122.028297,37.063759,"Mission Springs",NA,"USGS M1105",2,"Tortonian","",11.62,7.246,12283,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"39071",59160,"col","Santa Margarita",-122.066109,37.074165,"Olympia",NA,"UCMP V70184",1,"Tortonian","",11.62,7.246,12283,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"39072",59161,"col","Santa Margarita",-122.0588,36.968521,"Moore Creek",NA,"USGS M1108",2,"Tortonian","",11.62,7.246,12283,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"39091",59183,"col","Montesano",-121.929169,46.983334,"Grays Harbor",NA,"UWBM C0343",2,"Tortonian","",11.62,7.246,16919,"gp_mid",-117.65,48.98,"129",9.433
"39804",59982,"col","Santa Margarita",-122.008331,37.005833,"Glen Canyon Road 2",NA,"UCMP V-69141",1,"Tortonian","",11.62,7.246,4384,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"39950",60242,"col","",38.16,47.269722,"Homutovo",NA,"Khomutovo",2,"Tortonian","",11.62,7.246,17253,"gp_mid",38.4,45.39,"302",9.433
"39975",60268,"col","",29.375278,46.90361,"Kalfa",NA,"Kelfa, Calfa",5,"MN 9","",11.1,9.7,17253,"gp_mid",29.97,44.84,"302",10.4
"39984",60277,"col","",0.245,47.514721,"Luble",NA,"",1,"Tortonian","",11.62,7.246,55481,"gp_mid",1.69,46.05,"305",9.433
"40209",60534,"col","Kizilirmak",33.729168,39.367222,"Akkasdagi",NA,"",21,"MN 12","",7.75,7.246,17400,"gp_mid",33.96,37.93,"504",7.498
"40297",60620,"col","",-64.333336,-42.933334,"Punta Ninfas",NA,"",1,"Chasicoan","",10,9,7495,"gp_mid",-63.01,-42.48,"291",9.5
"40419",60744,"col","",24.049999,34.849998,"Bo, Gavdos Island, South Greece",NA,"Reef 3420",8,"Tortonian","",11.62,7.246,17461,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"40420",60745,"col","",24.1,34.849998,"Bardaris, Gavdos Island, South Greece",NA,"Reef 3420",7,"Tortonian","",11.62,7.246,17461,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"40421",60746,"col","",24.083332,34.866669,"Aghios Ioannis, Gavdos Island, South Greece",NA,"Reef 3420",12,"Tortonian","",11.62,7.246,17461,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"40447",60773,"col","",24.083332,34.833332,"Panagia, Gavdos Island, South Greece",NA,"Reef 3420",6,"Tortonian","",11.62,7.246,17461,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"40448",60774,"col","",24.116667,34.816666,"Korfe, Gavdos Island, South Greece",NA,"Reef 3420",8,"Tortonian","",11.62,7.246,17461,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"40449",60775,"col","",24.1,34.833332,"Karave, Gavdos Island, South Greece",NA,"Reef 3420",10,"Tortonian","",11.62,7.246,17461,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"40667",61024,"col","",-70.166664,10.833333,"Hodson Loc. 78",NA,"",9,"Tortonian","",11.62,7.246,17421,"gp_mid",-67.42,11.32,"203",9.433
"40668",61025,"col","",-70.166664,10.833333,"Hodson Loc. 79",NA,"",13,"Tortonian","",11.62,7.246,17421,"gp_mid",-67.42,11.32,"203",9.433
"40669",61026,"col","",-70.166664,10.833333,"Hodson Loc. 80",NA,"",15,"Tortonian","",11.62,7.246,17421,"gp_mid",-67.42,11.32,"203",9.433
"40672",61029,"col","",-70.166664,10.833333,"Hodson Loc. 83",NA,"",14,"Tortonian","",11.62,7.246,17421,"gp_mid",-67.42,11.32,"203",9.433
"40673",61030,"col","",-70.166664,10.833333,"Hodson Loc. 84",NA,"",19,"Tortonian","",11.62,7.246,17421,"gp_mid",-67.42,11.32,"203",9.433
"40686",61043,"col","",-70.166664,10.833333,"Hodson Loc. 97",NA,"",13,"Tortonian","",11.62,7.246,17421,"gp_mid",-67.42,11.32,"203",9.433
"40806",61169,"col","Caujarao",-70.75,10.916667,"Hodson Loc. 1649 - Dabajura [Caujarao Fm]",NA,"",2,"Tortonian","",11.62,7.246,17421,"gp_mid",-68,11.41,"203",9.433
"40812",61175,"col","Caujarao",-70.673058,11.020278,"Hodson Loc. 1967 - Dabajura [Caujarao Fm]",NA,"",2,"Tortonian","",11.62,7.246,17421,"gp_mid",-67.92,11.51,"203",9.433
"40955",61334,"col","Gatun",-79.821327,9.38129,"PPP# 34 - Isla Payardí [middle Gatun Fm]",NA,"NMB Loc. 18360; 86-16-01",79,"Tortonian","",11.62,7.246,17667,"gp_mid",-77.55,10.32,"230",9.433
"40956",61335,"col","Gatun",-80.64653,9.04401,"PPP# 163 - Río Calzones [Gatun Fm]",NA,"NMB Loc. 17620",4,"Tortonian","",11.62,7.246,17667,"gp_mid",-78.39,10.01,"230",9.433
"40962",61342,"col","Gatun",-80.64653,9.04401,"PPP# 162 - Río Calzones [Gatun Fm]",NA,"NMB Loc. 17619",65,"Tortonian","",11.62,7.246,17667,"gp_mid",-78.39,10.01,"230",9.433
"41337",61742,"col","Ichibangawa",141.630554,43.408333,"Ichibangawa River",NA,"",1,"Tortonian","",11.62,7.246,17795,"gp_mid",139.6,43.06,"610",9.433
"41779",62466,"col","Aksucay",30.783333,37.266666,"Reef, Kargi section, Aksu sub-basin",NA,"Reef 2570",6,"Tortonian","",11.62,7.246,18042,"gp_mid",31.18,35.41,"504",9.433
"42494",63762,"col","Huaylas ",-69.583336,-18.466667,"Caragua Loc. C-ALT-01-1",NA,"Loc. JJF 9-5-01-1",1,"Tortonian","",11.62,7.246,46710,"gp_mid",-67.45,-17.99,"201",9.433
"42495",197295,"col","Huaylas ",-69.572502,-18.483889,"2.5 km south of Caragua",NA,"2.5 km SE of the confluence of the Quebrada Belen and Quebrada Lupica",2,"Tortonian","",11.62,7.246,67268,"gp_mid",-67.44,-18.01,"201",9.433
"43462",65207,"col","",3.123333,39.717777,"Santa Margarita",NA,"",1,"Tortonian","",11.62,7.246,18798,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"43477",65227,"col","",15.906944,38.671944,"Cava Gentile",NA,"",3,"Tortonian","",11.62,7.246,18804,"gp_mid",17.02,36.39,"307",9.433
"43479",65229,"col","Shiotsubo",139.738327,37.603058,"Takasato",NA,"",3,"Tortonian","",11.62,7.246,18808,"gp_mid",137.9,37.22,"610",9.433
"43607",65420,"col","",15.841389,38.639721,"Santa Domenica di Ricadi",NA,"",1,"Tortonian","",11.62,7.246,18856,"gp_mid",16.96,36.36,"307",9.433
"44044",65937,"col","",-9.106111,38.733334,"Braco de Prata",NA,"",1,"MN 9","",11.1,9.7,18869,"gp_mid",-7.65,37.32,"304",10.4
"44045",65938,"col","",-9.106111,38.733334,"Braco de Prata",NA,"",0,"MN 9","",11.1,9.7,18869,"gp_mid",-7.65,37.32,"304",10.4
"44046",65939,"col","",-9.102778,38.779446,"Moscavide",NA,"Portela de Sacavem",6,"MN 9","",11.1,9.7,18869,"gp_mid",-7.64,37.37,"304",10.4
"44047",65940,"col","",-9.098056,38.756111,"Cabo Ruivo",NA,"",1,"MN 9","",11.1,9.7,18869,"gp_mid",-7.64,37.35,"304",10.4
"44050",65943,"col","",-9.154722,38.674999,"Quinta dos Duroes",NA,"Mutela; VIIa",2,"Tortonian","",11.62,7.246,18869,"gp_mid",-7.84,37.41,"304",9.433
"44051",65944,"col","",-9.205556,38.661388,"Quinta da Torre",NA,"",1,"MN 9","",11.1,9.7,18869,"gp_mid",-7.75,37.26,"304",10.4
"44052",65945,"col","",-9.211389,38.654999,"Navalhas",NA,"",1,"MN 9","",11.1,9.7,18869,"gp_mid",-7.76,37.25,"304",10.4
"44056",65949,"col","",-9.189444,38.558887,"Mina de Ouro da Adica",NA,"",1,"MN 9","",11.1,9.7,18869,"gp_mid",-7.74,37.15,"304",10.4
"44060",65953,"col","Littoral of Alentejo",-8.729444,38.147221,"Melides",NA,"",1,"MN 9","",11.1,9.7,18869,"gp_mid",-7.31,36.73,"304",10.4
"44066",65959,"col","Cacela",-7.54,37.173889,"Cacela",NA,"",1,"MN 11","",8.7,7.75,18869,"gp_mid",-6.44,36.02,"304",8.225
"44655",66933,"col","",16.671389,48.604721,"Bullendorf",NA,"",2,"MN 9","",11.1,9.7,19062,"gp_mid",17.77,46.66,"305",10.4
"44659",66941,"col","",16.670834,48.051388,"Stixneusiedl",NA,"",3,"MN 9","",11.1,9.7,19062,"gp_mid",18.34,45.48,"308",10.4
"44660",66942,"col","",16.583055,48.0075,"Götzendorf",NA,"",13,"MN 9","",11.1,9.7,19062,"gp_mid",18.25,45.44,"308",10.4
"44661",66944,"col","",16.876944,47.958332,"Neusiedl am See",NA,"",4,"MN 10","",9.7,8.7,19062,"gp_mid",18.38,45.64,"308",9.2
"44662",66945,"col","",16.270832,48.059723,"Richardhof-Wald",NA,"",17,"MN 10","",9.7,8.7,19062,"gp_mid",17.25,46.33,"305",9.2
"44663",66946,"col","",13.610556,48.177776,"Schernham",NA,"",23,"MN 10","",9.7,8.7,19062,"gp_mid",14.68,46.48,"305",9.2
"44675",66960,"col","Diest",4.461667,51.215279,"Deurne (Fort 1), Deurne Sand",NA,"",18,"Tortonian","",11.62,7.246,15538,"gp_mid",5.94,49.66,"315",9.433
"44740",67026,"col","Diest",4.835,51.175556,"Canal d'Herentals",NA,"",6,"Tortonian","",11.62,7.246,19106,"gp_mid",6.3,49.62,"315",9.433
"44961",67383,"col","Solimoes",-69.08889,-10.931944,"Patos, upper Acre River, conglomerate",NA,"LACM 4611, Acre 6",4,"Tortonian","",11.62,7.246,19222,"gp_mid",-66.79,-10.47,"201",9.433
"44962",67384,"col","Solimoes",-69.08889,-10.931944,"Patos, upper Acre River, clay",NA,"LACM 4611, Acre 6",3,"Tortonian","",11.62,7.246,19222,"gp_mid",-66.79,-10.47,"201",9.433
"44963",67385,"col","Solimoes",-70.484444,-8.175556,"Km 29",NA,"Road BR 364",10,"Tortonian","",11.62,7.246,19222,"gp_mid",-68.13,-7.68,"201",9.433
"44964",67386,"col","Solimões",-68.803329,-8.806111,"Talismã, upper Purus River",NA,"",20,"Tortonian","",11.62,7.246,19222,"gp_mid",-66.46,-8.35,"201",9.433
"45226",67661,"col","Ergene",27.829445,41.203609,"Yulafli (CY)",NA,"",14,"MN 10","",9.7,8.7,19320,"gp_mid",28.63,38.67,"308",9.2
"45227",67662,"col","Ergene",27.812778,41.189167,"Yulafli (CYA)",NA,"",1,"MN 10","",9.7,8.7,19320,"gp_mid",28.61,38.66,"308",9.2
"45599",68214,"col","",23.991667,38.019444,"Pikermi (small mammals)",NA,"",5,"MN 12","",7.75,7.246,19617,"gp_mid",24.65,36.1,"308",7.498
"45650",68267,"col","Coquimbo",-71.5,-30.333332,"Tongoy area, Coquimbo Formation, Unit 6",NA,"",5,"Tortonian","",11.62,7.246,19640,"gp_mid",-69.64,-29.82,"291",9.433
"45651",68268,"col","Coquimbo",-71.5,-30.333332,"Tongoy area, Coquimbo Formation, Unit 7",NA,"",1,"Tortonian","",11.62,7.246,19640,"gp_mid",-69.64,-29.82,"291",9.433
"45652",68269,"col","Coquimbo",-71.5,-30.333332,"Tongoy area, Coquimbo Formation, Unit 8",NA,"",4,"Tortonian","",11.62,7.246,19640,"gp_mid",-69.64,-29.82,"291",9.433
"45700",68325,"col","Navidad",-71.870834,-33.9575,"SGOPI loc. 031282, 1 km north of Matanzas, Cardenal Caro Province",NA,"",8,"Tortonian","",11.62,7.246,19658,"gp_mid",-70.11,-33.43,"291",9.433
"45710",68335,"col","",-2.066667,37.349998,"Racor",NA,"",5,"MN 10","MN 11",9.7,7.75,19668,"gp_mid",NA,NA,"coordinates not computable using this model",8.725
"45927",68566,"col","",4.633333,33.766666,"Oued Zra",NA,"Oued Zraa",1,"MN 10","",9.7,8.7,19450,"gp_mid",5.84,31.81,"714",9.2
"46129",68775,"col","",138.631104,-19.029722,"Encore Site",NA,"Riversleigh World Heritage",33,"Tortonian","",11.62,7.246,19849,"gp_mid",138.62,-24.73,"801",9.433
"46170",68818,"col","",4.733333,45.916668,"Ambérieu",NA,"Amberieu",3,"MN 10","",9.7,8.7,19833,"gp_mid",5.99,44.36,"305",9.2
"46263",68914,"col","",-0.8,38.25,"Crevillente 2",NA,"",9,"MN 11","",8.7,7.75,19886,"gp_mid",NA,NA,"coordinates not computable using this model",8.225
